Year	Collection_Year	Quarter	Plot	Trap	Deciduous	Flag_Deciduous	Pine	Flag_Pine	Rhododendron	Flag_Rhododendron	Other	Flag_Other	Twigs_25	Flag_Twigs_25	Twigs_25_10	Flag_Twigs_25_10	Lvs_Non_Rhodo	Flag_Lvs_Non_Rhodo	Total_Leaves	Flag_Total_Leaves	Total_Lvs_Other	Flag_Total_Lvs_Other	Comments
1996	2	4	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.50		NaN		
1996	2	4	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.71		NaN		
1996	2	4	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.10		NaN		
1996	2	4	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.28		NaN		
1996	2	4	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.32		NaN		
1996	2	4	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.70		NaN		
1996	2	4	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		10.96		NaN		
1996	2	4	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.32		NaN		
1996	2	4	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
1996	2	4	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.02		NaN		
1996	3	1	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		35.35		NaN		
1996	3	1	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.84		NaN		
1996	3	1	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		54.06		NaN		
1996	3	1	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		39.94		NaN		
1996	3	1	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		61.93		NaN		
1996	3	1	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		35.81		NaN		
1996	3	1	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		34.74		NaN		
1996	3	1	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		27.96		NaN		
1996	3	1	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		25.22		NaN		
1996	3	1	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		54.85		NaN		
1996	3	1	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.07		NaN		
1996	3	1	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.12		NaN		
1996	3	1	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.26		NaN		
1996	3	1	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.58		NaN		
1996	3	1	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.02		NaN		
1996	3	1	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.52		NaN		
1996	3	1	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.23		NaN		
1996	3	1	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.69		NaN		
1996	3	1	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.46		NaN		
1996	3	1	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.52		NaN		
1996	3	1	318	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.80		NaN		
1996	3	1	318	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.13		NaN		
1996	3	1	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.86		NaN		
1996	3	1	318	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.37		NaN		
1996	3	1	318	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		10.76		NaN		
1996	3	1	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.56		NaN		
1996	3	1	318	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.03		NaN		
1996	3	1	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.87		NaN		
1996	3	1	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.01		NaN		
1996	3	1	318	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.33		NaN		
1996	3	1	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.37		NaN		
1996	3	1	427	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.09		NaN		
1996	3	1	427	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		14.83		NaN		
1996	3	1	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		17.43		NaN		
1996	3	1	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		19.03		NaN		
1996	3	1	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		12.76		NaN		
1996	3	1	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		16.97		NaN		
1996	3	1	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		18.60		NaN		
1996	3	1	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		14.98		NaN		
1996	3	1	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		10.14		NaN		
1996	3	1	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.04		NaN		
1996	3	1	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		17.63		NaN		
1996	3	1	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.44		NaN		
1996	3	1	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.66		NaN		
1996	3	1	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.80		NaN		
1996	3	1	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.55		NaN		
1996	3	1	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.98		NaN		
1996	3	1	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.32		NaN		
1996	3	1	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.13		NaN		
1996	3	1	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.22		NaN		
1996	3	2	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		66.45		NaN		
1996	3	2	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		44.65		NaN		
1996	3	2	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		93.27		NaN		
1996	3	2	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		51.26		NaN		
1996	3	2	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		55.88		NaN		
1996	3	2	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		38.15		NaN		
1996	3	2	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		44.69		NaN		
1996	3	2	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		64.04		NaN		
1996	3	2	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		36.45		NaN		
1996	3	2	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		63.11		NaN		
1996	3	2	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.04		NaN		
1996	3	2	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		22.14		NaN		
1996	3	2	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		30.24		NaN		
1996	3	2	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		24.52		NaN		
1996	3	2	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		34.21		NaN		
1996	3	2	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		36.46		NaN		
1996	3	2	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		17.51		NaN		
1996	3	2	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		20.40		NaN		
1996	3	2	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		20.28		NaN		
1996	3	2	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		26.98		NaN		
1996	3	2	318	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		70.27		NaN		
1996	3	2	318	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		63.93		NaN		
1996	3	2	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		105.35		NaN		
1996	3	2	318	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		52.91		NaN		
1996	3	2	318	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		91.88		NaN		
1996	3	2	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		70.73		NaN		
1996	3	2	318	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		58.11		NaN		
1996	3	2	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		59.55		NaN		
1996	3	2	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		104.16		NaN		
1996	3	2	318	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		152.84		NaN		
1996	3	2	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		77.21		NaN		
1996	3	2	427	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		78.48		NaN		
1996	3	2	427	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		122.24		NaN		
1996	3	2	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		79.24		NaN		
1996	3	2	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		84.83		NaN		
1996	3	2	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		51.04		NaN		
1996	3	2	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		121.18		NaN		
1996	3	2	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		47.46		NaN		
1996	3	2	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		60.38		NaN		
1996	3	2	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		69.08		NaN		
1996	3	2	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		79.11		NaN		
1996	3	2	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		164.40		NaN		
1996	3	2	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		87.73		NaN		
1996	3	2	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		76.78		NaN		
1996	3	2	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		124.85		NaN		
1996	3	2	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		78.55		NaN		
1996	3	2	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		80.98		NaN		
1996	3	2	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		124.06		NaN		
1996	3	2	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		108.28		NaN		
1996	3	2	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		60.78		NaN		
1996	3	3	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		260.34		NaN		
1996	3	3	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		233.55		NaN		
1996	3	3	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		195.75		NaN		
1996	3	3	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		132.80		NaN		
1996	3	3	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		175.85		NaN		
1996	3	3	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		200.36		NaN		
1996	3	3	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		151.85		NaN		
1996	3	3	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		186.80		NaN		
1996	3	3	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		281.34		NaN		
1996	3	3	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		282.18		NaN		
1996	3	3	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		214.42		NaN		
1996	3	3	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		221.10		NaN		
1996	3	3	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		223.00		NaN		
1996	3	3	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		213.85		NaN		
1996	3	3	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		228.72		NaN		
1996	3	3	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		180.19		NaN		
1996	3	3	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		236.58		NaN		
1996	3	3	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		268.87		NaN		
1996	3	3	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		249.39		NaN		
1996	3	3	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		163.83		NaN		
1996	3	3	318	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		251.41		NaN		
1996	3	3	318	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		220.30		NaN		
1996	3	3	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		302.19		NaN		
1996	3	3	318	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		226.89		NaN		
1996	3	3	318	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		247.28		NaN		
1996	3	3	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		317.48		NaN		
1996	3	3	318	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		317.80		NaN		
1996	3	3	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		264.20		NaN		
1996	3	3	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		303.10		NaN		
1996	3	3	318	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		252.34		NaN		
1996	3	3	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		298.92		NaN		
1996	3	3	427	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		261.06		NaN		
1996	3	3	427	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		278.50		NaN		
1996	3	3	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		261.48		NaN		
1996	3	3	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		326.53		NaN		
1996	3	3	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		277.40		NaN		
1996	3	3	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		264.91		NaN		
1996	3	3	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		255.01		NaN		
1996	3	3	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		243.45		NaN		
1996	3	3	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		265.27		NaN		
1996	3	3	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		187.64		NaN		
1996	3	3	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		155.68		NaN		
1996	3	3	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		122.94		NaN		
1996	3	3	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		126.82		NaN		
1996	3	3	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		145.79		NaN		
1996	3	3	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		73.81		NaN		
1996	3	3	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		202.26		NaN		
1996	3	3	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		204.67		NaN		
1996	3	3	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		192.63		NaN		
1996	3	3	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		227.62		NaN		
1997	3	4	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		17.12		NaN		
1997	3	4	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.24		NaN		
1997	3	4	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.00		NaN		
1997	3	4	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.68		NaN		
1997	3	4	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.52		NaN		
1997	3	4	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.34		NaN		
1997	3	4	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.18		NaN		
1997	3	4	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.22		NaN		
1997	3	4	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		10.24		NaN		
1997	3	4	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		16.56		NaN		
1997	3	4	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.19		NaN		
1997	3	4	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.39		NaN		
1997	3	4	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.40		NaN		
1997	3	4	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.09		NaN		
1997	3	4	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		NaN		
1997	3	4	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.80		NaN		
1997	3	4	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.10		NaN		
1997	3	4	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.26		NaN		
1997	3	4	318	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.42		NaN		
1997	3	4	318	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.15		NaN		
1997	3	4	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.75		NaN		
1997	3	4	318	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	318	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.46		NaN		
1997	3	4	318	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.72		NaN		
1997	3	4	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.17		NaN		
1997	3	4	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		18.58		NaN		
1997	3	4	318	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.28		NaN		
1997	3	4	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.27		NaN		
1997	3	4	427	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.65		NaN		
1997	3	4	427	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.81		NaN		
1997	3	4	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.89		NaN		
1997	3	4	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.71		NaN		
1997	3	4	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.17		NaN		
1997	3	4	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.19		NaN		
1997	3	4	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.37		NaN		
1997	3	4	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.33		NaN		
1997	3	4	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		12.30		NaN		
1997	3	4	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		10.00		NaN		
1997	3	4	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		
1997	3	4	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.15		NaN		
1997	4	1	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		23.57		NaN		
1997	4	1	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		25.54		NaN		
1997	4	1	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		61.43		NaN		
1997	4	1	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.62		NaN		
1997	4	1	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		49.92		NaN		
1997	4	1	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		24.52		NaN		
1997	4	1	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		39.64		NaN		
1997	4	1	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.54		NaN		
1997	4	1	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.88		NaN		
1997	4	1	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		14.99		NaN		
1997	4	1	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.57		NaN		
1997	4	1	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.21		NaN		
1997	4	1	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.37		NaN		
1997	4	1	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.91		NaN		
1997	4	1	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.02		NaN		
1997	4	1	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.07		NaN		
1997	4	1	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.40		NaN		
1997	4	1	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.85		NaN		
1997	4	1	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.78		NaN		
1997	4	1	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.95		NaN		
1997	4	1	318	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.81		NaN		
1997	4	1	318	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.00		NaN		
1997	4	1	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.49		NaN		
1997	4	1	318	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.86		NaN		
1997	4	1	318	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.34		NaN		
1997	4	1	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		8.98		NaN		
1997	4	1	318	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.65		NaN		
1997	4	1	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		9.83		NaN		
1997	4	1	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		21.92		NaN		
1997	4	1	318	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.40		NaN		
1997	4	1	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.23		NaN		
1997	4	1	427	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.41		NaN		
1997	4	1	427	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.44		NaN		
1997	4	1	427	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		7.05		NaN		
1997	4	1	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.24		NaN		
1997	4	1	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.81		NaN		
1997	4	1	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.98		NaN		
1997	4	1	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.69		NaN		
1997	4	1	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		14.11		NaN		
1997	4	1	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.34		NaN		
1997	4	1	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.19		NaN		
1997	4	1	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		5.97		NaN		
1997	4	1	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.76		NaN		
1997	4	1	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		2.32		NaN		
1997	4	1	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.36		NaN		
1997	4	1	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.83		NaN		
1997	4	1	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		4.13		NaN		
1997	4	1	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.07		NaN		
1997	4	1	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		6.26		NaN		
1997	4	1	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		3.69		NaN		
1997	4	2	118	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		82.92		NaN		
1997	4	2	118	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		45.21		NaN		
1997	4	2	118	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		52.10		NaN		
1997	4	2	118	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		53.56		NaN		
1997	4	2	118	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		67.07		NaN		
1997	4	2	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		42.43		NaN		
1997	4	2	118	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		54.95		NaN		
1997	4	2	118	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		51.58		NaN		
1997	4	2	118	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		53.92		NaN		
1997	4	2	118	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		84.05		NaN		
1997	4	2	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		12.05		NaN		
1997	4	2	218	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.58		NaN		
1997	4	2	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.93		NaN		
1997	4	2	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		11.97		NaN		
1997	4	2	218	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		19.10		NaN		
1997	4	2	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		18.27		NaN		
1997	4	2	218	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		11.45		NaN		
1997	4	2	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		13.26		NaN		
1997	4	2	218	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		20.19		NaN		
1997	4	2	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		15.02		NaN		
